dealer_id,model,region,total_sales,average_sales,average_inventory,number_of_months
D074,4 Series,North,1846,31.28813559322034,72.83050847457628,59
D113,5 Series,East,1894,32.101694915254235,76.42372881355932,59
D097,i4,South,1604,27.1864406779661,67.10169491525424,59
D038,7 Series,Central,655,11.101694915254237,29.983050847457626,59
D062,iX,West,1623,27.508474576271187,40.779661016949156,59
D001,i5,North,1782,30.203389830508474,74.13559322033899,59
D150,X3,North,1542,26.135593220338983,42.16949152542373,59
D192,X1,West,1975,33.47457627118644,59.03389830508475,59
D193,X7,West,1856,31.45762711864407,64.42372881355932,59
D197,i5,South,2394,40.57627118644068,104.86440677966101,59
D165,2 Series,East,884,14.983050847457626,25.0,59
D207,i7,West,916,15.525423728813559,23.033898305084747,59
D222,4 Series,East,1181,20.016949152542374,40.610169491525426,59
D159,X3,East,2323,39.3728813559322,110.30508474576271,59
D173,2 Series,West,1941,32.898305084745765,68.0677966101695,59
D214,X7,East,970,16.440677966101696,27.23728813559322,59
D057,i4,East,1836,31.11864406779661,85.61016949152543,59
D027,X3,East,2114,35.83050847457627,57.23728813559322,59
D017,3 Series,East,1927,32.66101694915254,59.32203389830509,59
D105,i5,West,2186,37.05084745762712,81.62711864406779,59
D009,iX1,South,1373,23.271186440677965,56.03389830508475,59
D115,i7,East,543,9.203389830508474,13.576271186440678,59
D042,iX1,West,2445,41.440677966101696,53.45762711864407,59
D136,X7,South,1632,27.661016949152543,47.610169491525426,59
D163,i5,East,1730,29.322033898305083,100.50847457627118,59
D181,X1,Central,2087,35.3728813559322,92.94915254237289,59
D183,i5,East,1547,26.220338983050848,69.23728813559322,59
D129,iX1,East,1319,22.35593220338983,59.94915254237288,59
D156,2 Series,West,1416,24.0,31.796610169491526,59
D233,5 Series,North,2637,44.69491525423729,97.20338983050847,59
D235,i4,East,1158,19.627118644067796,52.03389830508475,59
D171,X1,North,2195,37.20338983050848,133.8135593220339,59
D159,i5,East,1237,20.966101694915253,60.16949152542373,59
D093,X1,Central,2146,36.3728813559322,53.32203389830509,59
D014,X3,West,2696,45.69491525423729,74.05084745762711,59
D023,iX3,North,1742,29.52542372881356,73.91525423728814,59
D089,5 Series,West,2983,50.559322033898304,142.22033898305085,59
D101,2 Series,Central,1695,28.728813559322035,57.728813559322035,59
D012,iX3,Central,1401,23.74576271186441,71.13559322033899,59
D103,2 Series,Central,952,16.135593220338983,22.796610169491526,59
D123,X3,West,3379,57.271186440677965,146.77966101694915,59
D151,X1,Central,2915,49.40677966101695,114.89830508474576,59
D163,X3,East,2184,37.016949152542374,108.0677966101695,59
D199,i4,South,1491,25.271186440677965,64.50847457627118,59
D214,X3,East,2373,40.220338983050844,125.15254237288136,59
D239,5 Series,South,1605,27.203389830508474,61.016949152542374,59
D005,iX,East,1180,20.0,34.610169491525426,59
D037,4 Series,Central,1377,23.338983050847457,31.508474576271187,59
D052,5 Series,North,1844,31.25423728813559,60.220338983050844,59
D114,3 Series,East,1602,27.152542372881356,73.10169491525424,59
D016,2 Series,West,1886,31.966101694915253,88.22033898305085,59
D034,X3,East,1825,30.93220338983051,67.52542372881356,59
D109,i7,East,499,8.457627118644067,12.779661016949152,59
D041,i7,North,716,12.135593220338983,25.016949152542374,59
D190,X7,South,1418,24.033898305084747,58.3728813559322,59
D199,iX1,South,1348,22.847457627118644,44.05084745762712,59
D200,i7,Central,529,8.966101694915254,17.23728813559322,59
D222,i7,East,502,8.508474576271187,15.05084745762712,59
D142,i7,South,769,13.033898305084746,18.694915254237287,59
D207,X5,West,2676,45.355932203389834,92.7457627118644,59
D148,i5,South,1823,30.89830508474576,83.30508474576271,59
D188,7 Series,South,615,10.423728813559322,16.389830508474578,59
D237,X1,West,2078,35.220338983050844,75.59322033898304,59
D081,X7,Central,1583,26.83050847457627,89.27118644067797,59
D045,3 Series,North,1371,23.23728813559322,50.52542372881356,59
D097,iX,South,1392,23.593220338983052,39.91525423728814,59
D107,X7,West,1532,25.966101694915253,57.33898305084746,59
D094,3 Series,South,1813,30.728813559322035,73.52542372881356,59
D020,X5,East,1662,28.16949152542373,66.94915254237289,59
D219,4 Series,East,817,13.847457627118644,16.76271186440678,59
D129,7 Series,East,698,11.830508474576272,21.0,59
D154,X7,South,1360,23.050847457627118,45.76271186440678,59
D157,i5,North,1881,31.88135593220339,48.52542372881356,59
D159,X7,East,917,15.542372881355933,24.389830508474578,59
D146,5 Series,Central,1711,29.0,105.23728813559322,59
D172,3 Series,North,2335,39.57627118644068,70.0,59
D151,i7,Central,634,10.745762711864407,17.423728813559322,59
D005,i4,East,1510,25.593220338983052,67.50847457627118,59
D038,i5,Central,1330,22.54237288135593,50.355932203389834,59
D056,X1,North,2105,35.67796610169491,87.62711864406779,59
D106,iX,West,1440,24.406779661016948,40.813559322033896,59
D113,iX,East,1644,27.864406779661017,54.42372881355932,59
D098,i5,West,1604,27.1864406779661,46.101694915254235,59
D112,i7,West,782,13.254237288135593,24.89830508474576,59
D057,4 Series,East,1568,26.576271186440678,43.88135593220339,59
D064,i5,Central,1029,17.440677966101696,29.71186440677966,59
D073,i7,East,675,11.440677966101696,17.305084745762713,59
D030,7 Series,East,586,9.932203389830509,22.389830508474578,59
D049,i5,West,2119,35.91525423728814,64.40677966101696,59
D025,5 Series,West,1835,31.10169491525424,82.76271186440678,59
D152,iX3,South,1654,28.033898305084747,54.03389830508475,59
D207,X3,West,3631,61.54237288135593,134.77966101694915,59
D143,7 Series,South,1165,19.74576271186441,36.28813559322034,59
D211,4 Series,South,1649,27.949152542372882,59.57627118644068,59
D208,4 Series,Central,1198,20.305084745762713,32.50847457627118,59
D209,3 Series,South,2371,40.186440677966104,90.20338983050847,59
D234,4 Series,West,1748,29.627118644067796,69.23728813559322,59
D240,4 Series,West,1658,28.10169491525424,56.59322033898305,59
D009,5 Series,South,1675,28.389830508474578,71.7457627118644,59
D018,X5,North,1802,30.54237288135593,58.96610169491525,59
D044,4 Series,South,1044,17.694915254237287,26.83050847457627,59
D068,4 Series,South,1705,28.89830508474576,67.47457627118644,59
D012,i4,Central,1422,24.10169491525424,59.94915254237288,59
D020,3 Series,East,1322,22.406779661016948,46.644067796610166,59
D097,i7,South,843,14.288135593220339,22.11864406779661,59
D050,i7,West,1169,19.8135593220339,45.28813559322034,59
D056,3 Series,North,1175,19.915254237288135,45.79661016949152,59
D050,i5,West,1993,33.779661016949156,73.52542372881356,59
D088,iX1,South,1903,32.25423728813559,63.76271186440678,59
D098,X3,West,2848,48.271186440677965,112.84745762711864,59
D098,i7,West,620,10.508474576271187,17.1864406779661,59
D106,i7,West,731,12.389830508474576,24.372881355932204,59
D181,2 Series,Central,1034,17.52542372881356,27.627118644067796,59
D236,i4,West,1484,25.152542372881356,49.067796610169495,59
D125,2 Series,Central,1280,21.694915254237287,46.0,59
D151,5 Series,Central,2138,36.23728813559322,87.54237288135593,59
D222,iX1,East,1841,31.203389830508474,107.38983050847457,59
D220,i7,Central,621,10.525423728813559,14.423728813559322,59
D249,X5,West,3004,50.91525423728814,123.2542372881356,59
D242,7 Series,East,463,7.8474576271186445,11.338983050847459,59
D242,iX3,East,1122,19.016949152542374,44.152542372881356,59
D110,7 Series,West,822,13.932203389830509,22.135593220338983,59
D015,X5,West,2655,45.0,70.84745762711864,59
D003,X1,West,2497,42.32203389830509,67.9322033898305,59
D057,7 Series,East,851,14.423728813559322,28.76271186440678,59
D084,X3,Central,2661,45.101694915254235,107.33898305084746,59
D093,iX1,Central,2171,36.79661016949152,92.23728813559322,59
D111,X5,South,2077,35.20338983050848,74.98305084745763,59
D052,3 Series,North,2080,35.25423728813559,81.94915254237289,59
D086,X3,West,3963,67.16949152542372,254.05084745762713,59
D014,X7,West,1348,22.847457627118644,50.05084745762712,59
D123,iX1,West,2438,41.32203389830509,97.71186440677967,59
D167,X5,South,1902,32.23728813559322,78.2542372881356,59
D177,X7,West,1437,24.35593220338983,39.47457627118644,59
D179,X3,Central,2613,44.28813559322034,76.62711864406779,59
D218,7 Series,North,666,11.288135593220339,16.728813559322035,59
D244,iX1,West,2723,46.152542372881356,109.77966101694915,59
D003,5 Series,West,2568,43.52542372881356,61.389830508474574,59
D025,iX1,West,2198,37.25423728813559,113.37288135593221,59
D038,iX1,Central,1562,26.47457627118644,68.69491525423729,59
D055,iX1,East,1419,24.050847457627118,79.08474576271186,59
D063,2 Series,South,1226,20.779661016949152,31.728813559322035,59
D067,X7,Central,1155,19.576271186440678,36.71186440677966,59
D060,i4,West,1640,27.796610169491526,57.40677966101695,59
D027,i4,East,1502,25.45762711864407,47.847457627118644,59
D178,iX1,North,1813,30.728813559322035,75.7457627118644,59
D180,i5,East,1528,25.89830508474576,36.66101694915254,59
D197,X3,South,4214,71.42372881355932,203.94915254237287,59
D211,i5,South,1747,29.610169491525422,53.355932203389834,59
D183,iX3,East,1294,21.93220338983051,68.03389830508475,59
D176,iX3,East,1017,17.23728813559322,33.45762711864407,59
D196,i7,North,763,12.932203389830509,30.8135593220339,59
D202,iX3,Central,1679,28.45762711864407,73.38983050847457,59
D193,i4,West,2001,33.91525423728814,66.98305084745763,59
D246,X5,North,1928,32.67796610169491,70.98305084745763,59
D019,7 Series,Central,513,8.694915254237289,11.59322033898305,59
D074,2 Series,North,1321,22.389830508474578,56.16949152542373,59
D086,i7,West,789,13.372881355932204,21.271186440677965,59
D090,3 Series,Central,1432,24.271186440677965,39.559322033898304,59
D101,X7,Central,1273,21.576271186440678,36.389830508474574,59
D007,3 Series,North,1204,20.406779661016948,74.72881355932203,59
D007,i7,North,481,8.152542372881356,10.033898305084746,59
D009,X1,South,1761,29.847457627118644,81.67796610169492,59
D080,iX,West,2361,40.016949152542374,77.01694915254237,59
D014,iX1,West,1492,25.28813559322034,54.152542372881356,59
D035,iX3,Central,1531,25.949152542372882,73.05084745762711,59
D050,4 Series,West,2285,38.728813559322035,74.1864406779661,59
D071,i7,West,915,15.508474576271187,24.1864406779661,59
D061,X1,Central,2172,36.813559322033896,86.13559322033899,59
D140,2 Series,East,1050,17.796610169491526,32.220338983050844,59
D142,i4,South,1621,27.47457627118644,48.88135593220339,59
D216,3 Series,South,2342,39.69491525423729,47.23728813559322,59
D219,i4,East,1263,21.406779661016948,31.016949152542374,59
D130,X3,West,2521,42.728813559322035,119.42372881355932,59
D153,3 Series,Central,1856,31.45762711864407,69.08474576271186,59
D197,iX,South,1712,29.016949152542374,79.86440677966101,59
D208,i7,Central,567,9.610169491525424,17.576271186440678,59
D129,3 Series,East,1468,24.88135593220339,51.11864406779661,59
D154,4 Series,South,1692,28.677966101694917,39.59322033898305,59
D061,4 Series,Central,1327,22.491525423728813,62.67796610169491,59
D112,3 Series,West,1655,28.050847457627118,75.57627118644068,59
D060,i5,West,1662,28.16949152542373,95.40677966101696,59
D008,7 Series,West,1058,17.93220338983051,38.86440677966102,59
D029,i7,East,614,10.40677966101695,19.220338983050848,59
D080,X7,West,1834,31.084745762711865,95.7457627118644,59
D016,iX,West,1842,31.220338983050848,79.91525423728814,59
D103,iX1,Central,1259,21.338983050847457,76.16949152542372,59
D117,i5,North,1536,26.033898305084747,52.898305084745765,59
D145,4 Series,Central,1146,19.423728813559322,44.88135593220339,59
D163,X1,East,2045,34.66101694915254,47.983050847457626,59
D220,4 Series,Central,1365,23.135593220338983,28.64406779661017,59
D176,iX,East,829,14.05084745762712,22.11864406779661,59
D205,7 Series,East,993,16.83050847457627,24.28813559322034,59
D235,4 Series,East,917,15.542372881355933,27.152542372881356,59
D142,X3,South,2449,41.50847457627118,98.23728813559322,59
D178,i7,North,635,10.76271186440678,15.559322033898304,59
D126,iX3,East,2215,37.54237288135593,87.11864406779661,59
D162,5 Series,West,2939,49.813559322033896,156.94915254237287,59
D161,3 Series,Central,1648,27.93220338983051,56.23728813559322,59
D245,X5,West,2823,47.847457627118644,132.01694915254237,59
D015,X1,West,2493,42.25423728813559,124.50847457627118,59
D044,iX,South,1398,23.694915254237287,43.50847457627118,59
D095,iX1,Central,1819,30.83050847457627,59.016949152542374,59
D104,iX1,North,2023,34.28813559322034,84.61016949152543,59
D023,iX,North,1957,33.16949152542373,57.59322033898305,59
D059,i5,West,1674,28.372881355932204,56.6271186440678,59
D075,3 Series,West,2051,34.76271186440678,74.33898305084746,59
D008,iX1,West,2596,44.0,97.16949152542372,59
D009,3 Series,South,1612,27.322033898305083,58.32203389830509,59
D135,X7,West,1029,17.440677966101696,27.271186440677965,59
D139,i4,South,2439,41.33898305084746,83.84745762711864,59
D140,iX,East,1152,19.52542372881356,37.932203389830505,59
D157,iX3,North,1547,26.220338983050848,83.7457627118644,59
D135,4 Series,West,1329,22.52542372881356,66.47457627118644,59
D213,2 Series,West,1996,33.83050847457627,50.30508474576271,59
D160,iX3,West,2824,47.86440677966102,181.135593220339,59
D131,2 Series,East,837,14.186440677966102,23.28813559322034,59
D181,7 Series,Central,762,12.915254237288135,21.88135593220339,59
D233,i5,North,2097,35.54237288135593,48.644067796610166,59
D003,3 Series,West,1944,32.94915254237288,84.86440677966101,59
D063,3 Series,South,1447,24.52542372881356,35.3728813559322,59
D091,2 Series,East,1425,24.152542372881356,39.57627118644068,59
D109,4 Series,East,988,16.74576271186441,34.813559322033896,59
D041,5 Series,North,2130,36.101694915254235,99.47457627118644,59
D118,7 Series,North,879,14.898305084745763,26.71186440677966,59
D052,X5,North,2471,41.88135593220339,99.15254237288136,59
D136,i7,South,822,13.932203389830509,21.1864406779661,59
D233,3 Series,North,2235,37.88135593220339,88.9322033898305,59
D217,i4,North,1292,21.89830508474576,54.13559322033898,59
D233,i7,North,914,15.491525423728813,31.864406779661017,59
D162,4 Series,West,2208,37.42372881355932,70.35593220338983,59
D215,iX3,West,2229,37.779661016949156,105.0677966101695,59
D194,3 Series,South,1972,33.42372881355932,99.11864406779661,59
D124,X5,East,2025,34.32203389830509,77.69491525423729,59
D053,7 Series,South,1064,18.033898305084747,26.847457627118644,59
D075,i5,West,1377,23.338983050847457,40.355932203389834,59
D104,i4,North,1549,26.25423728813559,41.152542372881356,59
D110,i5,West,2261,38.32203389830509,77.62711864406779,59
D004,iX3,East,1157,19.610169491525422,37.440677966101696,59
D020,i5,East,1518,25.728813559322035,57.08474576271186,59
D021,i5,East,1288,21.83050847457627,47.440677966101696,59
D047,2 Series,East,1109,18.796610169491526,29.983050847457626,59
D043,4 Series,West,1161,19.677966101694917,29.0,59
D024,i5,Central,1317,22.322033898305083,43.644067796610166,59
D045,iX1,North,1846,31.28813559322034,92.71186440677967,59
D034,X1,East,1572,26.64406779661017,68.0677966101695,59
D127,iX3,North,1436,24.338983050847457,37.152542372881356,59
D213,X5,West,2751,46.6271186440678,72.03389830508475,59
D120,i5,North,1413,23.949152542372882,61.74576271186441,59
D045,i4,North,1561,26.45762711864407,55.067796610169495,59
D085,i4,West,1522,25.796610169491526,45.644067796610166,59
D099,X5,West,2037,34.52542372881356,104.40677966101696,59
D019,X7,Central,728,12.338983050847459,16.559322033898304,59
D051,5 Series,West,3110,52.71186440677966,90.47457627118644,59
D079,X5,East,1586,26.88135593220339,47.6271186440678,59
D117,X7,North,1367,23.16949152542373,28.83050847457627,59
D158,iX1,East,2120,35.932203389830505,96.32203389830508,59
D181,X5,Central,1727,29.271186440677965,46.08474576271186,59
D172,5 Series,North,1953,33.101694915254235,86.61016949152543,59
D175,iX3,West,2700,45.76271186440678,103.47457627118644,59
D208,3 Series,Central,2025,34.32203389830509,109.77966101694915,59
D243,3 Series,North,1731,29.338983050847457,66.89830508474576,59
D006,iX1,Central,2076,35.186440677966104,71.03389830508475,59
D055,X5,East,1591,26.966101694915253,57.11864406779661,59
D058,7 Series,North,692,11.728813559322035,16.47457627118644,59
D062,i7,West,821,13.915254237288135,22.016949152542374,59
D072,i5,North,1889,32.016949152542374,57.6271186440678,59
D003,iX1,West,2342,39.69491525423729,82.88135593220339,59
D021,iX3,East,1544,26.16949152542373,44.03389830508475,59
D049,X5,West,2067,35.03389830508475,64.55932203389831,59
D054,5 Series,East,1415,23.983050847457626,50.389830508474574,59
D051,2 Series,West,1780,30.16949152542373,87.15254237288136,59
D011,X3,East,2449,41.50847457627118,106.98305084745763,59
D071,X1,West,2688,45.559322033898304,131.864406779661,59
D134,5 Series,East,1303,22.084745762711865,38.23728813559322,59
D161,2 Series,Central,1257,21.305084745762713,28.610169491525422,59
D166,X5,Central,1784,30.23728813559322,51.79661016949152,59
D183,2 Series,East,1120,18.983050847457626,32.16949152542373,59
D184,iX3,West,2577,43.67796610169491,138.72881355932202,59
